freq,EMD,alpha,Rloss
8000000000.0,1.4972953156695195,14.340367262505174,-3.899894195603042
8066000000.0,1.4533042240460015,17.136381190323977,-4.878914747275902
8154000000.0,1.4001050976942742,20.718592751896466,-6.231797020049229
8264000000.0,1.3651754576051651,21.68810664101311,-6.876404216925946
8352000000.0,1.3111507468265924,25.72110598929668,-8.54681037810554
8462000000.0,1.2612694415689392,28.433184657169356,-9.909950627776468
8550000000.0,1.1861572348189333,29.610396983367036,-10.891816884988529
8660000000.0,1.106527509963898,30.289422866775908,-11.561189319591882
8770000000.0,1.0626808544019017,34.54678719328709,-13.289403433970106
8858000000.0,1.0527033253066689,34.97315563428344,-13.362241104837038
8968000000.0,0.9890752992896802,36.601411523549466,-13.641294469563723
9056000000.0,0.9418574456387433,42.32810485660537,-15.599763282506787
9166000000.0,0.7615369351141275,54.34629148145202,-18.496990221192462
9254000000.0,0.6532018150061423,62.35675725522599,-19.98681074609287
9364000000.0,0.5953605586810061,65.77817928366478,-19.46391411178493
9452000000.0,0.5714878640262373,67.11771439876816,-18.769724809708514
9562000000.0,0.5179528618769982,69.25397551220512,-17.38188901803678
9650000000.0,0.50257620482442,69.44911259392069,-16.2465091049924
9760000000.0,0.4912885907886209,67.44824246495425,-13.842783005233398
9870000000.0,0.4624228080839223,67.0582810794393,-12.117729844322813
9958000000.0,0.43145178723610317,66.21066338817629,-10.433482037046048
10002000000.0,0.4083394124893656,66.91576847985776,-9.958855628107186
10068000000.0,0.38441940361327875,66.08117031998714,-8.783129177384248
10156000000.0,0.3648967295422437,65.71778805778949,-7.925167897054074
10266000000.0,0.3515975081289596,65.99855199521177,-7.426862627969961
10354000000.0,0.3114020890749324,63.88585254796127,-5.855296143502127
10464000000.0,0.30307722975842116,64.43521410719686,-5.651797420425848
10552000000.0,0.289201610975462,65.30467225430054,-5.49403955429767
10640000000.0,0.28125910998784115,65.91574339033303,-5.3747500463119104
10750000000.0,0.2610795947426237,67.62303535759482,-5.310538284394488
10860000000.0,0.24903654422121385,68.61146810621075,-5.206166278779248
10970000000.0,0.23805687092947658,68.92639710725788,-4.975667294845536
11058000000.0,0.23284565116385864,68.74375767411718,-4.759105966098105
11168000000.0,0.23817624735704213,68.28217712331008,-4.6033130053586575
11256000000.0,0.23704246540408513,67.70781907491661,-4.388463185955266
11366000000.0,0.24049320515617933,67.34683100084688,-4.255305081939367
11454000000.0,0.24104733820566876,67.17629979036285,-4.153860154276269
11564000000.0,0.23686560747520774,67.54187447216778,-4.083309649227135
11652000000.0,0.23081378422194065,67.99296379901679,-4.032049075736273
11762000000.0,0.2378127283515447,67.3881815595061,-3.922445098641358
11872000000.0,0.23448599930031006,67.19068512054288,-3.796808067492256
11960000000.0,0.28554026185927656,61.822709072037185,-3.428030060271505
12048000000.0,0.31097661563093015,59.23223576253768,-3.2551578469831455
12114000000.0,0.36667246602794323,56.17417618454942,-3.233842210496234
12180000000.0,0.3966459039197455,54.79080843590559,-3.235228382110275
12268000000.0,0.37725797161431335,57.871010622480505,-3.411686073083006
12356000000.0,0.2925091263247652,66.23991917285534,-3.81931877042818
